AREA;AREA_SIGLA;MUNICIPIO;LAT;LONG;T;P;areaP;N;SPP;CAP1;CAP2;CAP3;DAP 1;DAP 2;DAP3;H1;ANO1;ANO2;ANO3;CAP_MINIMO_AREA;ESTAGIO_SUCESSIONAL_AREA
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;2D;100;E96;Baccharis uncinella;15+9+11,5+9,5+14,3+11+12+7,7+18+7,6;;;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;3D;100;E113;Aiouea amoena;179;179;180,3;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;3D;100;E116;Drimys angustifolia;11+13+5;15,5+14,2;22,6+16,7;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;3D;100;E104;Drimys angustifolia;11+12,5;14,3+19,5;18,2+29;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;3D;100;F62(E103);Vernonanthura discolor;41;58,2;;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;3D;100;E107;Aiouea amoena;106,5;106;106;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;3D;100;E110;Baccharis uncinella;15,5+8+14,5+13+13+9+10,5+9,5+16+9,5+11,6;;;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;3D;100;F61;Drimys angustifolia;;16,5;24,1;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;3D;100;G1025;Vernonanthura discolor;;26,5;72,6;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;3D;100;G1008;Drimys angustifolia;;;25,3+18,5;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;3D;100;G1034;Vernonanthura discolor;;;36;;;;6,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;4D;100;G986;Mimosa scabrella;37,5;77,5;93,9;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;4D;100;E101;Baccharis sp.;17+15,5+13+10,8+11,2+12,3;18,6+19,6+16;;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;4D;100;E114;Baccharis uncinella;9+7,5+18+13+16,5+19+11,5;;;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;4D;100;G989;Myrsine coriacea;;18,7;26,6;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;4D;100;G1017;Myrsine coriacea;;;17;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;F70(E1031);Mimosa scabrella;28,3;40,6;53,3;;;;8,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;E655;Mimosa scabrella;32,8+8;;;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;E665;Araucaria angustifolia;128;129;130,4;;;;10;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;F74(E201);Mimosa scabrella;41,5;63,4;76,9;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;E603;Mimosa scabrella;16,1;18,4;;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;F77(E1051);Mimosa scabrella;26,8+11,5;43+12,5;52,6;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;G655;Mimosa scabrella;27+31,5+25+20;37,8+47,7+32,5;42+57+34,5;;;;9;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;E609;Mimosa scabrella;28,5;35,6;;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;F73(E1029);Mimosa scabrella;54+35;48,9+64,4;66,5+53;;;;9;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;E1041;Mimosa scabrella;21,4;;;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;G554;Mimosa scabrella;33+22,7+11;39,1;41;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;F69(E1032);Mimosa scabrella;19,3+25,5+14,3;33,5;41;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;E1049;Mimosa scabrella;21,4;31,5;38;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;F75(E1052);Mimosa scabrella;22,5+11;27,6+13,5;;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;E196;Mimosa scabrella;24;34;;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;F71;Myrsine coriacea;;18;21,4;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;G992;Mimosa scabrella;;21;22,7;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;G501;Myrsine coriacea;;;18;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;G990;Mimosa scabrella;;;27,2;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;G998;Myrsine coriacea;;;16,4;;;;5,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;G991;Myrceugenia euosma;;;9,3+12,1+9,1+8,2;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;G994;Mimosa scabrella;;;13,2+14,2;;;;6,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;5D;100;G934;Vernonanthura discolor;;;19,9;;;;5,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;F81(E1150);Mimosa scabrella;34,6;45;45,4;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;E1046;Mimosa scabrella;37;46,3;;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;E200;Mimosa scabrella;16;24,6;;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;E610;Mimosa scabrella;28;35,4;;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;G966;Mimosa scabrella;17;28,2;35,5;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;F80(E642);Mimosa scabrella;24;35,7;40,6;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;E199;Mimosa scabrella;18,4;;;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;E659;Baccharis uncinella;10+9+8+6,5+10,4+6,5+9,5+11+6;;;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;E662;Mimosa scabrella;16+21+11,6+7;;;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;E649;Mimosa scabrella;16,5;18,5;20,3;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;F82(E1047);Mimosa scabrella;36,5+29;41+35;46,5+41;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;G566;Mimosa scabrella;16+14+22+20+37,5;34,3+31,9+58,8;40+33,5+70;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;G1075;Ilex paraguariensis;21;27;33,4;;;;5,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;G1071;Ilex paraguariensis;;20;26,4;;;;5,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;G70;Mimosa scabrella;;;24;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;6D;100;G995;Vernonanthura discolor;;;15,3+8,4;;;;4;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;7D;100;E1033;Mimosa scabrella;25,7;42,3;;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;7D;100;E203;Mimosa scabrella;20+20,5+13;;;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;7D;100;F88(E638);Mimosa scabrella;21,5;42,5;52,3;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;7D;100;E602;Mimosa scabrella;30+29,7+17;;;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;7D;100;E1034;Mimosa scabrella;30;;;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;7D;100;E1036;Mimosa scabrella;19,5;;;;;;4;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;7D;100;F89(E202);Mimosa scabrella;35,3;49,8;;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;7D;100;F87(E143);Mimosa scabrella;17,3+13+7,5;29,6;40;;;;4;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;7D;100;E666;Mimosa scabrella;49,1;61,6;87,3;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;7D;100;G568;Vernonanthura discolor;;;14,9+15,5;;;;4;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;7D;100;G985;Symphyopappus itatiayensis;;;22,2;;;;4,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E664;Mimosa scabrella;21,5+20,5+10;24+20,6+30,1;;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E1044;Mimosa scabrella;7+12+9+7,5;;;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;F94(E1048);Mimosa scabrella;30,2+24;48,9;;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;F95(E1035);Mimosa scabrella;32+20,8;41,5+29;38+52;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E1054;Mimosa scabrella;16,3+13;26,5;36,6;;;;4;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E1045;Mimosa scabrella;36,5+19;41,5+22,3;;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E1038;Mimosa scabrella;34,5;40,1;;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E1037;Mimosa scabrella;22;26,3;;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E656;Mimosa scabrella;20,3;28,3;;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E1030;Mimosa scabrella;32;;;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E240;Mimosa scabrella;28;37,3;;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E239;Mimosa scabrella;25+28,5;;;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;G565;Mimosa scabrella;30;37,4;56;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E237;Mimosa scabrella;31,5+9,5;32,5;;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E235;Mimosa scabrella;16,5+18,2+14,5;24,5+23+22,1;;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;E213;Mimosa scabrella;29+24,3;;;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;G975;Drimys angustifolia;22;32+13+8;42,6+23,8+18,4+9,4;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;G1024;Myrceugenia euosma;12+14+13+9+12+6;15+13+14+10+13+7;15,5+14,4+14,8+10,9+14,1+7,7;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;G552;Ilex paraguariensis;;23,3;24;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;G996;Symphyopappus itatiayensis;;;20,2;;;;4,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;8D;100;G577;Symphyopappus itatiayensis;;;23,5;;;;4;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;E219;Mimosa scabrella;26,3+20,4+24,5;30,1+31,5;;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;F107(E218);Mimosa scabrella;21,5;40;53,5;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;E224;Mimosa scabrella;31+22;;;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;E227;Mimosa scabrella;23;;;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;F106(E226);Mimosa scabrella;33;38;41,4;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;E220;Mimosa scabrella;26,2;34,5;;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;E214;Mimosa scabrella;39;43,5;;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;E233;Mimosa scabrella;32,8;38,5;;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;E234;Mimosa scabrella;28,2+26,3;;;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;E221;Mimosa scabrella;43;;;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;F98(E223);Mimosa scabrella;28,5;39,1;;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;F97(E222);Mimosa scabrella;23;29,5;30,5;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;E215;Mimosa scabrella;26,5;36,4;41,1;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;E216;Mimosa scabrella;31,4;51;;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;G559;Ilex paraguariensis;30;33;36;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;G1020;Ilex paraguariensis;29;32;35,1;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;F99;Mimosa scabrella;39;49;59,9;;;;12;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;G590;Ilex paraguariensis;31;34;37,5;;;;4;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;G999;Mimosa scabrella;20;33;43,3;;;;11,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;G1048;Ilex paraguariensis;27;30;33,3;;;;5,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;G558;Drimys angustifolia;;21,8+10+9,5;32,5+21,5+12,5+14;;;;4;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;F108;Ilex paraguariensis;;19,3;;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;E235;Mimosa scabrella;;;28,5+25+26;;;;15;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;G556;Vernonanthura discolor;;;21,5;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;G564;Vernonanthura discolor;;;25;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;G974;Ilex paraguariensis;;;18,8;;;;4,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;9D;100;G557;Mimosa scabrella;;;26;;;;18;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;E661;Mimosa scabrella;26,7;37;;;;;7;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;E225;Solanum pabstii;17;24,1;;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;G936;Mimosa scabrella;45+14;66,3+19,8;74,6;;;;8;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;E232;Ilex paraguariensis;14,5+16;17,5+23;20,2+30,2;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;E231;Drimys angustifolia;12,5+9,5+10,8+9,5+6+10+8,5+9+11,5;15,4+10,9+14,1+10,9+20+15,5+13+12+10+8+9,1;29,9+25,9+15+19,5+16,1+10,1+7,8+18,9+20,8+12,3+16,2;;;;2;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;F120(E228);Vernonanthura discolor;38,4;49,5;55,6;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;E230;Araucaria angustifolia;127;135,5;135,8;;;;9;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;F119;Drimys angustifolia;;17,3;27,9;;;;4;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;F121;Ilex paraguariensis;;18,1;;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;G945;Ilex paraguariensis;;19,8+12,9;24,1;;;;6;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;G997;Ilex paraguariensis;;;17,7+10,2;;;;3,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;G960;Drimys angustifolia;;;21,6+12,1+13;;;;4;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;G952;Drimys angustifolia;;;16,3+10+11,9+3,5;;;;3;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;10D;100;G944;Drimys angustifolia;;;20,5;;;;4;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;1E;100;E606;Araucaria angustifolia;50;58;64,4;;;;6,5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;1E;100;E604;Baccharis uncinella;10+11+19+8+9+18;22+23,4+19;;;;;5;2016;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 2-Urubici;PNSJ2;Urubici;-28,0797;-49,5142;2;1E;100;E605;Campovassouria cruciata;8+19+14+15;19,5+14,6+13,7+13,5;;;;;4;2016;2020;2024;15,7;Inicial/Intermediario
